编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
26-A,到2034年，我国0—15岁和60岁及以上人口比重将分别达到	58%、24%,None,1,,,4 6 12 14,到 2034年 ， 我国 0—15岁 和 60岁及以上 人口 比重 将 分别 达到 58% 、 24%,到 2034年 ， 我国 0 — 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 58% 、 24%,P time PU NR num CC num NN NN AD AD VV num PU num,,时间限定_0（2034年）实体信息陈述_1（我国0—15岁人口比重，达到，58%）实体信息陈述_2（我国60岁及以上人口比重，达到，24%）,时间限定_0（2034年）实体信息陈述_1（我国0—15岁人口比重，达到，58%）实体信息陈述_2（我国60岁及以上人口比重，达到，24%）,0_1,0_1,时间限定 实体信息陈述,时间限定 实体信息陈述,1,,到 2034年 ， 我国 0— 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 58% 、 24%,到 2034年 ， 我国 0— 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 58% 、 24%,P time PU NR num CC num NN NN AD AD VV num PU num,( (IP (PP (P 到) (NP (NT 2034年))) (PU ，) (NP (NP (NR 我国)) (QP (CD 0—15岁) (CC 和) (CD 60岁及以上)) (NP (NN 人口) (NN 比重))) (VP (ADVP (AD 将)) (ADVP (AD 分别)) (VP (VV 达到) (QP (CD 58%) (PU 、) (CD 24%))))) )
26-B,到2034年，我国0—15岁和60岁及以上人口比重将分别达到	19%、24%,None,1,,,4 6 12 14,到 2034年 ， 我国 0—15岁 和 60岁及以上 人口 比重 将 分别 达到 19% 、 24%,到 2034年 ， 我国 0 — 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 19% 、 24%,P time PU NR num CC num NN NN AD AD VV num PU num,,时间限定_0（2034年）实体信息陈述_1（我国0—15岁人口比重，达到，19%）实体信息陈述_2（我国60岁及以上人口比重，达到，24%）,时间限定_0（2034年）实体信息陈述_1（我国0—15岁人口比重，达到，19%）实体信息陈述_2（我国60岁及以上人口比重，达到，24%）,0_1,0_1,时间限定 实体信息陈述,时间限定 实体信息陈述,1,,到 2034年 ， 我国 0— 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 19% 、 24%,到 2034年 ， 我国 0— 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 19% 、 24%,P time PU NR num CC num NN NN AD AD VV num PU num,( (IP (PP (P 到) (NP (NT 2034年))) (PU ，) (NP (NP (NR 我国)) (QP (CD 0—15岁) (CC 和) (CD 60岁及以上)) (NP (NN 人口) (NN 比重))) (VP (ADVP (AD 将)) (ADVP (AD 分别)) (VP (VV 达到) (QP (CD 19%) (PU 、) (CD 24%))))) )
26-C,到2034年，我国0—15岁和60岁及以上人口比重将分别达到	24%、19%,None,1,,,4 6 12 14,到 2034年 ， 我国 0—15岁 和 60岁及以上 人口 比重 将 分别 达到 24% 、 19%,到 2034年 ， 我国 0 — 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 24% 、 19%,P time PU NR num CC num NN NN AD AD VV num PU num,,时间限定_0（2034年）实体信息陈述_1（我国0—15岁人口比重，达到，24%）实体信息陈述_2（我国60岁及以上人口比重，达到，19%）,时间限定_0（2034年）实体信息陈述_1（我国0—15岁人口比重，达到，24%）实体信息陈述_2（我国60岁及以上人口比重，达到，19%）,0_1,0_1,时间限定 实体信息陈述,时间限定 实体信息陈述,1,,到 2034年 ， 我国 0— 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 24% 、 19%,到 2034年 ， 我国 0— 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 24% 、 19%,P time PU NR num CC num NN NN AD AD VV num PU num,( (IP (PP (P 到) (NP (NT 2034年))) (PU ，) (NP (NP (NR 我国)) (QP (CD 0—15岁) (CC 和) (CD 60岁及以上)) (NP (NN 人口) (NN 比重))) (VP (ADVP (AD 将)) (ADVP (AD 分别)) (VP (VV 达到) (QP (CD 24%) (PU 、) (CD 19%))))) )
26-D,到2034年，我国0—15岁和60岁及以上人口比重将分别达到	19%、58%,None,1,,,4 6 12 14,到 2034年 ， 我国 0—15岁 和 60岁及以上 人口 比重 将 分别 达到 19% 、 58%,到 2034年 ， 我国 0 — 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 19% 、 58%,P time PU NR num CC num NN NN AD AD VV num PU num,,时间限定_0（2034年）实体信息陈述_1（我国0—15岁人口比重，达到，19%）实体信息陈述_2（我国60岁及以上人口比重，达到，58%）,时间限定_0（2034年）实体信息陈述_1（我国0—15岁人口比重，达到，19%）实体信息陈述_2（我国60岁及以上人口比重，达到，58%）,0_1,0_1,时间限定 实体信息陈述,时间限定 实体信息陈述,1,,到 2034年 ， 我国 0— 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 19% 、 58%,到 2034年 ， 我国 0— 15 岁 和 60 岁 及 以上 人口 比重 将 分别 达到 19% 、 58%,P time PU NR num CC num NN NN AD AD VV num PU num,( (IP (PP (P 到) (NP (NT 2034年))) (PU ，) (NP (NP (NR 我国)) (QP (CD 0—15岁) (CC 和) (CD 60岁及以上)) (NP (NN 人口) (NN 比重))) (VP (ADVP (AD 将)) (ADVP (AD 分别)) (VP (VV 达到) (QP (CD 19%) (PU 、) (CD 58%))))) )
27-A,目前我国面临的主要人口问题是	人口增长速度过快,None,0,,,,目前 我国 面临 的 主要 人口 问题 是 人口 增长 速度 过 快,目前 我国 面临 的 主要 人口 问题 是 人口 增长 速度 过 快,time NR VV DEC JJ NN NN VC NN NN NN AD VA,,实体信息陈述_0（我国，面临的主要人口问题，人口增长速度过快）,实体信息陈述_0（我国，面临的主要人口问题，人口增长速度过快）,,,实体信息陈述,实体信息陈述,0,,目前 我国 面临 的 主要 人口 问题 是 人口 增长 速度 过 快,目前 我国 面临 的 主要 人口 问题 是 人口 增长 速度 过 快,time NR VV DEC JJ NN NN VC NN NN NN AD VA,( (IP (NP (NT 目前)) (NP (CP (IP (NP (NR 我国)) (VP (VV 面临))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 人口) (NN 问题))) (VP (VC 是) (IP (NP (NN 人口) (NN 增长) (NN 速度)) (VP (ADVP (AD 过)) (VP (VA 快)))))) )
27-B,目前我国面临的主要人口问题是	劳动力不足,None,0,,,,目前 我国 面临 的 主要 人口 问题 是 劳动力 不足,目前 我国 面临 的 主要 人口 问题 是 劳动力 不足,time NR VV DEC JJ NN NN VC NN VA,,实体信息陈述_0（我国，面临的主要人口问题，劳动力不足）,实体信息陈述_0（我国，面临的主要人口问题，劳动力不足）,,,实体信息陈述,实体信息陈述,0,,目前 我国 面临 的 主要 人口 问题 是 劳动力 不足,目前 我国 面临 的 主要 人口 问题 是 劳动力 不足,time NR VV DEC JJ NN NN VC NN VA,( (IP (NP (NT 目前)) (NP (CP (IP (NP (NR 我国)) (VP (VV 面临))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 人口) (NN 问题))) (VP (VC 是) (IP (NP (NN 劳动力)) (VP (VA 不足))))) )
27-C,目前我国面临的主要人口问题是	人口出生率持续下降,None,0,,,,目前 我国 面临 的 主要 人口 问题 是 人口 出生率 持续 下降,目前 我国 面临 的 主要 人口 问题 是 人口 出生率 持续 下降,time NR VV DEC JJ NN NN VC NN NN AD VV,,实体信息陈述_0（我国，面临的主要人口问题，人口出生率持续下降）,实体信息陈述_0（我国，面临的主要人口问题，趋势_1（我国，人口出生率，#，持续下降））,,1_11,实体信息陈述,实体信息陈述 趋势,0,,目前 我国 面临 的 主要 人口 问题 是 人口 出生率 持续 下降,目前 我国 面临 的 主要 人口 问题 是 人口 出生率 持续 下降,time NR VV DEC JJ NN NN VC NN NN VV VV,( (IP (NP (NT 目前)) (NP (CP (IP (NP (NR 我国)) (VP (VV 面临))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 人口) (NN 问题))) (VP (VC 是) (IP (NP (NN 人口)) (NP (NN 出生率)) (VP (ADVP (AD 持续)) (VP (VV 下降)))))) )
27-D,目前我国面临的主要人口问题是	人口老龄化,None,0,,,,目前 我国 面临 的 主要 人口 问题 是 人口 老龄化,目前 我国 面临 的 主要 人口 问题 是 人口 老龄化,time NR VV DEC JJ NN NN VC NN NN,,实体信息陈述_0（我国，面临的主要人口问题，人口老龄化）,实体信息陈述_0（我国，面临的主要人口问题，人口老龄化）,,,实体信息陈述,实体信息陈述,0,,目前 我国 面临 的 主要 人口 问题 是 人口老龄化,目前 我国 面临 的 主要 人口 问题 是 人口老龄化,time NR VV DEC JJ NN NN VC NN NN,( (IP (NP (NT 目前)) (NP (CP (IP (NP (NR 我国)) (VP (VV 面临))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 人口) (NN 问题))) (VP (VC 是) (NP (NN 人口) (NN 老龄化)))) )
28-A,中央决定启动实施一方是独生子女的夫妇可生育两个孩子的政策。这一政策的实施可能使	人口死亡率较目前更高,None,28,,,,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 人口 死亡率 较 目前 更 高,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 人口 死亡率 较 目前 更 高,NN VV VV VV NN VC VV NN DEG NN VV VV CD M NN DEG NN PU DT CD NN DEG NN VV VV NN NN P time AD VA,,因果_0（这一政策的实施，人口死亡率较目前更高）,因果_0（这一政策的实施，人口死亡率较目前更高）,0_24,0_24,因果,因果,28,,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 人口 死亡率 较 目前 更 高,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 人口 死亡率 较 目前 更 高,NN VV VV VV NN VC VV NN DEG NN VV VV CD M NN DEG NN PU DT CD NN DEG NN VV VV NN NN AD time AD VA,( (IP (IP (IP (NP (NN 中央)) (VP (VV 决定) (IP (VP (VCD (VV 启动) (VV 实施)) (NP (NN 一方)))))) (VP (VC 是) (VP (VV 独生) (IP (NP (DNP (NP (NN 子女)) (DEG 的)) (NP (NN 夫妇))) (VP (VV 可) (VP (VV 生育) (NP (DNP (NP (QP (CD 两) (CLP (M 个))) (NP (NN 孩子))) (DEG 的)) (NP (NN 政策))))))))) (PU 。) (IP (NP (DNP (NP (DP (DT 这) (QP (CD 一))) (NP (NN 政策))) (DEG 的)) (NP (NN 实施))) (VP (VV 可能) (VP (VV 使) (NP (NN 人口) (NN 死亡率)) (IP (VP (PP (P 较) (NP (NT 目前))) (ADVP (AD 更)) (VP (VA 高)))))))) )
28-B,中央决定启动实施一方是独生子女的夫妇可生育两个孩子的政策。这一政策的实施可能使	国家养老金的支付压力增大,None,,,,,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 国家 养老金 的 支付 压力 增大,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 国家 养老金 的 支付 压力 增大,NN VV VV VV NN VC VV NN DEG NN VV VV CD M NN DEG NN PU DT CD NN DEG NN VV VV NN NN DEG NN NN VV,,因果_0（这一政策的实施，国家养老金的支付压力增大）,因果_0（这一政策的实施，趋势_1（国家，养老金的支付压力，#，增大））,0_24,0_24 1_30,因果,因果 趋势,,,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 国家 养老金 的 支付 压力 增大,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 国家 养老金 的 支付 压力 增大,NN VV VV VV NN VC VV NN DEG NN VV VV CD M NN DEG NN PU DT CD NN DEG NN VV VV NN NN DEG NN NN VV,( (IP (IP (IP (NP (NN 中央)) (VP (VV 决定) (IP (VP (VCD (VV 启动) (VV 实施)) (NP (NN 一方)))))) (VP (VC 是) (VP (VV 独生) (IP (NP (DNP (NP (NN 子女)) (DEG 的)) (NP (NN 夫妇))) (VP (VV 可) (VP (VV 生育) (NP (DNP (NP (QP (CD 两) (CLP (M 个))) (NP (NN 孩子))) (DEG 的)) (NP (NN 政策))))))))) (PU 。) (IP (NP (DNP (NP (DP (DT 这) (QP (CD 一))) (NP (NN 政策))) (DEG 的)) (NP (NN 实施))) (VP (VV 可能) (VP (VV 使) (NP (DNP (NP (NN 国家) (NN 养老金)) (DEG 的)) (NP (NN 支付))) (IP (NP (NN 压力)) (VP (VV 增大))))))) )
28-C,中央决定启动实施一方是独生子女的夫妇可生育两个孩子的政策。这一政策的实施可能使	0—15岁人口比重上升,None,,,,,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 0 — 15 岁 人口 比重 上升,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 0 — 15 岁 人口 比重 上升,NN VV VV VV NN VC VV NN DEG NN VV VV CD M NN DEG NN PU DT CD NN DEG NN VV VV CD PU CD M NN NN VV,,因果_0（这一政策的实施，0—15岁人口比重上升）,因果_0（这一政策的实施，0—15岁人口比重上升）,0_24,0_24,因果,因果,,25,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 0— 15 岁 人口 比 重上 升,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 0— 15 岁 人口 比 重上 升,NN VV VV VV NN VC VV NN DEG NN VV VV CD M NN DEG NN PU DT CD NN DEG NN VV VV NN PU CD M NN P VV VV,( (IP (IP (IP (NP (NN 中央)) (VP (VV 决定) (IP (VP (VCD (VV 启动) (VV 实施)) (NP (NN 一方)))))) (VP (VC 是) (VP (VV 独生) (IP (NP (DNP (NP (NN 子女)) (DEG 的)) (NP (NN 夫妇))) (VP (VV 可) (VP (VV 生育) (NP (DNP (NP (QP (CD 两) (CLP (M 个))) (NP (NN 孩子))) (DEG 的)) (NP (NN 政策))))))))) (PU 。) (IP (NP (DNP (NP (DP (DT 这) (QP (CD 一))) (NP (NN 政策))) (DEG 的)) (NP (NN 实施))) (VP (VV 可能) (VP (VV 使) (NP (QP (CD 0) (PU —) (CD 15) (CLP (M 岁))) (NP (NN 人口) (NN 比重))) (IP (VP (VV 上升))))))) )
28-D,中央决定启动实施一方是独生子女的夫妇可生育两个孩子的政策。这一政策的实施可能使	人口向国外进行大规模迁移,None,,,,,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 人口 向 国外 进行 大规模 迁移,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 人口 向 国外 进行 大规模 迁移,NN VV VV VV NN VC VV NN DEG NN VV VV CD M NN DEG NN PU DT CD NN DEG NN VV VV NN P NN VV JJ NN,,因果_0（这一政策的实施，人口向国外进行大规模迁移）,因果_0（这一政策的实施，人口向国外进行大规模迁移）,0_24,0_24,因果,因果,,,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 人口 向 国外 进行 大规模 迁移,中央 决定 启动 实施 一方 是 独生 子女 的 夫妇 可 生育 两 个 孩子 的 政策 。 这 一 政策 的 实施 可能 使 人口 向 国外 进行 大规模 迁移,NN VV VV VV NN VC VV NN DEG NN VV VV CD M NN DEG NN PU DT CD NN DEG NN VV VV NN P NN VV JJ NN,( (IP (IP (IP (NP (NN 中央)) (VP (VV 决定) (IP (VP (VCD (VV 启动) (VV 实施)) (NP (NN 一方)))))) (VP (VC 是) (VP (VV 独生) (IP (NP (DNP (NP (NN 子女)) (DEG 的)) (NP (NN 夫妇))) (VP (VV 可) (VP (VV 生育) (NP (DNP (NP (QP (CD 两) (CLP (M 个))) (NP (NN 孩子))) (DEG 的)) (NP (NN 政策))))))))) (PU 。) (IP (NP (DNP (NP (DP (DT 这) (QP (CD 一))) (NP (NN 政策))) (DEG 的)) (NP (NN 实施))) (VP (VV 可能) (VP (VV 使) (NP (NN 人口)) (IP (VP (PP (P 向) (NP (NN 国外))) (VP (VV 进行) (NP (ADJP (JJ 大规模)) (NP (NN 迁移)))))))))) )
29-A,上海自由贸易区主要分布在	城市道路附近,None,,0,,,上海 自由 贸易区 主要 分布 在 城市 道路 附近,上海 自由 贸易区 主要 分布 在 城市 道路 附近,loc JJ NN AD VV P NN NN NN,,分布_0（上海自由贸易区，城市道路附近，主要）,分布_0（上海自由贸易区，城市道路附近，主要）,0_4-5,0_4-5,分布,分布,,0,上海 自由 贸易区 主要 分布 在 城市 道路 附近,上海 自由 贸易区 主要 分布 在 城市 道路 附近,loc JJ NN AD VV P NN NN NN,( (IP (NP (NP (NR 上海)) (ADJP (JJ 自由)) (NP (NN 贸易区))) (VP (ADVP (AD 主要)) (VP (VV 分布) (PP (P 在) (NP (NP (NN 城市) (NN 道路)) (NP (NN 附近))))))) )
29-B,上海自由贸易区主要分布在	快速公路交会处,None,,0,,,上海 自由 贸易区 主要 分布 在 快速 公路 交会处,上海 自由 贸易区 主要 分布 在 快速 公路 交会处,loc JJ NN AD VV P JJ NN NN,,分布_0（上海自由贸易区，快速公路交会处，主要）,分布_0（上海自由贸易区，快速公路交会处，主要）,0_4-5,0_4-5,分布,分布,,0,上海 自由 贸易区 主要 分布 在 快速 公路 交会 处,上海 自由 贸易区 主要 分布 在 快速 公路 交会 处,loc JJ NN AD VV P JJ NN VV NN,( (IP (NP (NP (NR 上海)) (ADJP (JJ 自由)) (NP (NN 贸易区))) (VP (ADVP (AD 主要)) (VP (VV 分布) (PP (P 在) (NP (NP (ADJP (JJ 快速)) (NP (NN 公路))) (NP (NN 交会处))))))) )
29-C,上海自由贸易区主要分布在	沿江沿海地区,None,,0,,,上海 自由 贸易区 主要 分布 在 沿江 沿海 地区,上海 自由 贸易区 主要 分布 在 沿江 沿海 地区,loc JJ NN AD VV P NN NN NN,,分布_0（上海自由贸易区，沿江沿海地区，主要）,分布_0（上海自由贸易区，沿江沿海地区，主要）,0_4-5,0_4-5,分布,分布,,0,上海 自由 贸易区 主要 分布 在 沿江 沿 海地 区,上海 自由 贸易区 主要 分布 在 沿江 沿海 地区,loc JJ NN AD VV P NN NN NN,( (IP (NP (NP (NR 上海)) (ADJP (JJ 自由)) (NP (NN 贸易区))) (VP (ADVP (AD 主要)) (VP (VV 分布) (PP (P 在) (NP (NP (NN 沿江) (NN 沿海)) (NP (NN 地区))))))) )
29-D,上海自由贸易区主要分布在	城市中心区,None,,0,,,上海 自由 贸易区 主要 分布 在 城市 中心区,上海 自由 贸易区 主要 分布 在 城市 中心区,loc JJ NN AD VV P NN NN,,分布_0（上海自由贸易区，城市中心区，主要）,分布_0（上海自由贸易区，城市中心区，主要）,0_4-5,0_4-5,分布,分布,,0,上海 自由 贸易区 主要 分布 在 城市 中心 区,上海 自由 贸易区 主要 分布 在 城市 中心 区,loc JJ NN AD VV P NN NN NN,( (IP (NP (NP (NR 上海)) (ADJP (JJ 自由)) (NP (NN 贸易区))) (VP (ADVP (AD 主要)) (VP (VV 分布) (PP (P 在) (NP (NN 城市) (NN 中心区)))))) )
30-①,上海设立我国第一个自由贸易区的原因有	对外开放程度高，外向型经济特色显著,y,,0,,3,上海 设立 我国 第一个 自由 贸易区 的 原因 有 对外 开放 程度 高 ， 外向型 经济 特色 显著,上海 设立 我国 第 一 个 自由 贸易区 的 原因 有 对外 开放 程度 高 ， 外向型 经济 特色 显著,loc VV NR num JJ NN DEG NN VE JJ NN NN VA PU JJ NN NN VA,,因果_0（对外开放程度高外向型经济特色显著，上海设立我国第一个自由贸易区）,因果_0（对外开放程度高外向型经济特色显著，上海设立我国第一个自由贸易区）,0_7,0_7,因果,因果,,0,上海 设立 我国 第一 个 自由 贸易区 的 原因 有 对外 开放 程度 高 ， 外向型 经济 特色 显著,上海 设立 我国 第一 个 自由 贸易区 的 原因 有 对外 开放 程度 高 ， 外向型 经济 特色 显著,loc VV NR num JJ NN DEG NN VE JJ NN NN VA PU JJ NN NN VA,( (IP (IP (NP (NR 上海)) (VP (VV 设立) (NP (DNP (NP (QP (NP (NR 我国)) (QP (CD 第一个))) (ADJP (JJ 自由)) (NP (NN 贸易区))) (DEG 的)) (NP (NN 原因))))) (VP (VE 有) (NP (ADJP (JJ 对外)) (NP (NN 开放)))) (PRN (IP (IP (NP (NN 程度)) (VP (VA 高))) (PU ，) (IP (NP (ADJP (JJ 外向型)) (NP (NN 经济) (NN 特色))) (VP (VA 显著)))))) )
